,MXC_mean,MXC_std,MXC_max,MXC_min,PT1_mean,PT1_std,PT1_max,PT1_min,PT2_mean,PT2_std,PT2_max,PT2_min,Still_mean,Still_std,Still_max,Still_min,VaccumeCan_mean,VaccumeCan_std,VaccumeCan_max,VaccumeCan_min,PumpingLine_mean,PumpingLine_std,PumpingLine_max,PumpingLine_min,CompressorOutlet_mean,CompressorOutlet_std,CompressorOutlet_max,CompressorOutlet_min,CompressorInlet_mean,CompressorInlet_std,CompressorInlet_max,CompressorInlet_min,MixtureTank_mean,MixtureTank_std,MixtureTank_max,MixtureTank_min,VentingLine_mean,VentingLine_std,VentingLine_max,VentingLine_min,Compressor1 Input_mean,Compressor1 Input_std,Compressor1 Input_max,Compressor1 Input_min,Compressor1 Output_mean,Compressor1 Output_std,Compressor1 Output_max,Compressor1 Output_min,Compressor2 Input_mean,Compressor2 Input_std,Compressor2 Input_max,Compressor2 Input_min,Compressor2 Output_mean,Compressor2 Output_std,Compressor2 Output_max,Compressor2 Output_min,Label
57,2082.6250197115382,6158.972774738407,27143.4,66.1507,37364.954567307694,4449.815188622416,61832.0,36040.2,5040.8071875,5717.94296177766,34093.0,3147.69,3553.6669711538466,7300.1518874692565,32782.1,975.51,0.0016103201201923079,0.0054061174638458005,0.02,5.65e-06,1.7534055288461539,13.364432209108212,155.0,0.0302,829.7307692307693,146.5002146151958,1360.0,746.0,851.4350961538462,141.67208232347772,1380.0,729.0,78.62838942307691,210.57818455541116,722.0,5.2,2.4679807692307696,0.015883904572462627,2.5,2.44,21.023998413461534,0.24822815920255975,21.89222,20.55945,31.03457759615384,1.0722567098717786,32.04167,21.36611,21.048153533653842,0.24335386298485517,21.89722,20.60333,29.866613557692308,0.9684910975552115,30.84278,21.18056,small error
58,5986.45230052417,19568.454205158647,101971.0,0.0,275080.03748398373,38849.63658685768,294001.0,61832.0,256776.57433896328,60367.54048954129,294336.0,34093.0,251961.04102504367,65053.49958086972,294360.0,32782.1,2.4769337216074545,46.63525152398821,1000.0,0.02,0.020009958532323822,0.1497127060152167,7.88,0.000501,7.055836575422247,82.00779955766188,914.0,-3.0,538.9818287711124,139.90577609310253,742.0,326.0,721.9327897495632,3.228632888209735,734.0,717.0,3.1807203261502623,31.816840579286925,1000.0,0.209,15.623611253348866,0.157169496759445,21.21667,15.38611,15.66612996039604,0.16533699039708807,21.36611,15.40667,15.630939289458357,0.17782110229051393,21.15,15.39889,15.583121361677346,0.15482252190417234,21.18056,15.35222,notworking
59,0.0,0.0,0.0,0.0,168379.29990583804,73166.33361726232,293002.0,84556.5,209642.06873822975,53123.491706081986,293652.0,130824.99999999999,267179.8549905838,23836.330766671297,293701.0,217231.0,0.008530014218455747,0.048742883790751194,0.343,2.23e-05,0.0006604943502824858,0.0009928681838044155,0.0156,0.000501,-3.2174293785310732,0.12503376434992067,-2.82,-3.34,322.74105461393594,2.3712442437977588,326.0,318.0,727.6252354048964,3.0476646536088494,731.0,721.0,0.24446139359698682,0.0585814071208734,0.754,0.192,18.45300618644068,1.0720415022843257,19.84111,15.49111,32.47448149717514,5.8858575483222015,40.12444,15.53778,18.70207080979284,1.15572703073757,20.07,15.50667,30.54370297551789,5.203372362071911,36.87111,15.47833,small error
60,0.0,0.0,0.0,0.0,72578.93495145631,4892.89281474024,84556.5,64652.299999999996,79463.5152750809,24742.195514708113,130824.99999999999,45096.4,143353.3082200647,37286.2264414933,217231.0,91598.7,0.00012824051779935274,0.00012152254893103345,0.000303,1.36e-05,0.015638044660194174,0.019615867053625065,0.043,0.000501,-3.2403300970873787,0.02835210296507779,-3.17,-3.33,309.9844660194175,4.868718697110875,318.0,302.0,729.7708737864077,1.4723024248785752,731.0,727.0,0.19379611650485434,0.02013192848423098,0.239,0.167,18.450682996763753,0.11891556435610151,18.76611,17.995,32.51357614239482,0.24493153414031166,33.47334,31.79333,18.70568270550162,0.09925147496617129,18.99778,18.32166,30.61027220711974,0.21688246472464018,31.38556,29.93833,notworking
61,0.0,0.0,0.0,0.0,60876.87419962336,1927.2871869579635,64652.299999999996,58262.799999999996,35384.61054613936,5422.986588445028,45096.4,27910.3,81090.10753295668,5765.336396912655,91598.7,72249.1,4.901374764595104e-05,5.142989494121578e-05,0.000186,1.43e-05,0.04387777777777778,0.0003441636780901811,0.0446,0.043,-3.2458003766478343,0.02781118411937923,-3.18,-3.32,298.83427495291903,1.5778037015055781,302.0,296.0,727.457627118644,0.5098956796182743,728.0,726.0,0.25704896421845574,0.010275885577254678,0.275,0.239,18.441157796610167,0.30149904308656905,19.51167,17.98722,32.28418506591337,0.39660970204898227,33.70555,31.53,18.707235593220336,0.2986850029381565,19.72278,18.29611,30.4055227306968,0.36323249283926534,31.74722,29.70667,small error
62,31826.507408528887,34370.71280216242,101880.0,0.0,46600.28814029776,8193.941998733108,58262.799999999996,35679.7,13193.355735553874,8412.484786346457,27910.3,3474.7200000000003,33775.90869038607,24525.254509728886,72249.1,4192.89,9.832957355538733e-06,2.2257265651932292e-06,1.57e-05,7.35e-06,0.044856926570779714,0.0003624950575415845,0.0457,0.0441,-3.2515039111784,0.030094234839327057,-3.16,-3.36,277.2021196063588,10.829329719771739,296.0,259.0,727.1155690133737,0.35774738050353505,728.0,726.0,0.40525056775170326,0.07133770527850251,0.522,0.275,18.02586427706283,0.3404593388175567,18.68389,17.44778,30.52532664143326,0.9601016696703764,32.74166,29.03111,18.247463239969722,0.3552228268956738,18.93611,17.60944,28.943301132980064,0.7865533354735565,30.79889,27.70111,normal
63,3997.2687236842107,9.110821148789807,4022.5600000000004,3978.3599999999997,35649.344605263155,15.631036399475134,35685.899999999994,35610.0,3476.9477368421058,5.381619930795662,3491.1,3464.19,4181.60422368421,8.006585805500098,4195.08,4168.59,7.37725e-06,9.486244461961481e-08,7.57e-06,7.16e-06,0.046542894736842096,0.0005907963759295792,0.0476,0.0457,-3.245657894736842,0.02905791438117842,-3.17,-3.32,255.5407894736842,1.9305243528885843,259.0,252.0,726.9921052631579,0.08855918559374021,727.0,726.0,0.5411250000000001,0.011644669173407344,0.562,0.522,17.750423671052634,0.23507799580690764,18.88222,17.49111,29.238665407894736,0.2253878374700196,30.27445,28.95111,17.924644092105265,0.24143562681840972,19.08278,17.67111,27.900961842105264,0.22755664850439314,28.92056,27.62167,small error
64,1576.1842316788716,2617.6399037682763,9125.03,15.5218,35841.16238133984,404.65231101347496,37327.2,35593.0,3339.997865473284,549.3467718188946,5318.4800000000005,3088.77,2820.980347165718,2163.8274003314423,9805.400000000001,1652.1399999999999,7.622036886357473e-06,3.726367760206283e-07,8.9e-06,6.72e-06,20.76694079197179,81.03292592250898,521.0,0.0228,517.4844084621643,360.91735415834654,1820.0,-3.3,572.473230268511,171.90205099142563,1280.0,84.6,211.5835909953892,313.42843729549634,730.0,4.18,0.7250032546786005,0.10434560563502507,0.908,0.562,17.773370433957144,0.07908436121782272,18.12889,17.49667,29.271206981285598,0.1111840577653422,29.92056,28.99,17.92568649037158,0.06822028230712926,18.27278,17.67889,27.995308017358287,0.1122872043354123,28.61111,27.68333,normal
65,15.487872193436958,0.07953941942683762,15.706100000000001,15.3384,35741.5158894646,8.442329683156748,35760.1,35715.0,3103.677530224525,6.9945354063408285,3116.1400000000003,3088.77,1652.6815889464594,0.3490975467954889,1653.26,1651.92,7.4752504317789295e-06,7.566131380866123e-08,7.64e-06,7.34e-06,0.02309550949913644,0.00015059469596523996,0.0234,0.0228,620.1139896373057,5.322550557381169,632.0,607.0,643.0621761658031,4.02409732361806,650.0,634.0,4.984490500863559,0.00897176441226122,5.02,4.96,0.9464075993091537,0.021478314748469486,0.98,0.907,17.964040466321244,0.22630472209198696,18.88722,17.59167,29.41595623488774,0.2326832790805004,30.215,28.96166,18.09579797927461,0.20952078430043172,18.95389,17.74333,28.146359861830742,0.2232248016041045,28.91,27.71166,small error
66,14.940761092824227,0.24359386929499488,15.4224,14.481499999999999,35760.35036208032,10.794261432910513,35790.3,35730.8,3124.0650691244236,6.024472376376654,3137.1600000000003,3104.97,1653.5171099407507,0.20083987734472458,1654.04,1652.81,7.064894667544437e-06,1.8558588117972366e-07,7.49e-06,6.69e-06,0.02348808426596445,9.658074401535109e-05,0.0237,0.0232,631.7527978933509,4.950840029363427,642.0,617.0,654.8413429888084,3.078467140371184,660.0,645.0,4.983614219881502,0.008854657572045331,5.02,4.96,1.1142468729427255,0.07983171888769684,1.26,0.98,17.878649937458857,0.0901016266761954,18.28833,17.535,29.263940299539172,0.22092497997039234,30.72889,28.89445,18.021641105990785,0.07750094159132276,18.37056,17.75889,28.010447323897303,0.19757763516551488,29.33278,27.58778,normal
